iso3,year,country_id,region_id,g_whoregion,success,cohort,prop_success,e_inc_100k,e_mort_100k,c_cdr,year_z,e_inc_100k_z,e_mort_100k_z,c_cdr_z,e_tbhiv_prct,used_2021_defs_flg
SUR,2022,153,2,AMR,81,111,0.7297297297297297,32,3.2,61,1.2809315323985255,-0.5722762322996645,-0.49884455420504825,-0.44032609113989835,15,1
SUR,2023,153,2,AMR,77,107,0.719626168224299,31,2.8,61,1.5789193526541516,-0.5780910765220932,-0.5081592139983654,-0.44032609113989835,12,1
SWE,2012,156,4,EUR,482,579,0.8324697754749568,7.6,0.45,82,-1.6989466701577367,-0.7141584313269255,-0.5628828402841042,0.9353235425891133,2.1,NA
SWE,2013,156,4,EUR,535,597,0.8961474036850922,7.7,0.48,83,-1.4009588499021106,-0.7135769469046825,-0.5621842407996053,1.0008306680047805,1.9,NA
SWE,2014,156,4,EUR,535,610,0.8770491803278688,7.8,0.34,84,-1.1029710296464843,-0.7129954624824396,-0.5654443717272664,1.0663377934204477,1.9,NA
SWE,2015,156,4,EUR,659,754,0.8740053050397878,9.4,0.29,85,-0.8049832093908581,-0.7036917117265536,-0.5666087042014311,1.131844918836115,1.9,NA
SWE,2016,156,4,EUR,607,669,0.9073243647234679,8.3,0.29,85,-0.5069953891352319,-0.7100880403712253,-0.5666087042014311,1.131844918836115,2,NA
SWE,2017,156,4,EUR,413,477,0.8658280922431866,5.7,0.25,85,-0.20900756887960567,-0.72520663534954,-0.5675401701807627,1.131844918836115,2.1,NA
SWE,2018,156,4,EUR,361,463,0.7796976241900648,5.5,0.24,86,0.08898025137602054,-0.7263696041940257,-0.5677730366755958,1.1973520442517822,2.2,NA
SWE,2019,156,4,EUR,286,468,0.6111111111111112,5.4,0.2,86,0.38696807163164676,-0.7269510886162686,-0.5687045026549274,1.1973520442517822,2.2,NA
SWE,2020,156,4,EUR,222,307,0.7231270358306189,3.6,0.14,86,0.684955891887273,-0.7374178082166403,-0.5701017016239249,1.1973520442517822,2.2,1
SWE,2021,156,4,EUR,284,334,0.8502994011976048,3.8,0.23,86,0.9829437121428992,-0.7362548393721545,-0.5680059031704285,1.1973520442517822,2.2,1
SWE,2022,156,4,EUR,298,342,0.8713450292397661,4,0.2,86,1.2809315323985255,-0.7350918705276688,-0.5687045026549274,1.1973520442517822,2.2,1
SWE,2023,156,4,EUR,295,327,0.9021406727828746,3.8,0.2,86,1.5789193526541516,-0.7362548393721545,-0.5687045026549274,1.1973520442517822,2.2,1
CHE,2016,28,4,EUR,384,565,0.679646017699115,8,0.37,85,-0.5069953891352319,-0.7118324936379539,-0.5647457722427676,1.131844918836115,4.7,NA
CHE,2017,28,4,EUR,406,518,0.7837837837837838,7.3,0.26,86,-0.20900756887960567,-0.715902884593654,-0.5673073036859297,1.1973520442517822,4.7,NA
CHE,2018,28,4,EUR,309,376,0.8218085106382979,6.4,0.35,86,0.08898025137602054,-0.7211362443938398,-0.5652115052324334,1.1973520442517822,4.7,NA
CHE,2019,28,4,EUR,267,391,0.6828644501278772,5.4,0.14,87,0.38696807163164676,-0.7269510886162686,-0.5701017016239249,1.2628591696674494,4.6,NA
CHE,2020,28,4,EUR,254,342,0.7426900584795322,4.7,0.2,87,0.684955891887273,-0.7310214795719687,-0.5687045026549274,1.2628591696674494,4.6,1
CHE,2021,28,4,EUR,246,326,0.754601226993865,4.7,0.22,87,0.9829437121428992,-0.7310214795719687,-0.5682387696652615,1.2628591696674494,4.6,1
CHE,2022,28,4,EUR,215,329,0.6534954407294833,4.5,0.18,87,1.2809315323985255,-0.7321844484164545,-0.5691702356445932,1.2628591696674494,4.6,1
CHE,2023,28,4,EUR,235,404,0.5816831683168316,5.4,0.16,87,1.5789193526541516,-0.7269510886162686,-0.5696359686342591,1.2628591696674494,4.6,1
SYR,2012,158,3,EMR,1637,3099,0.5282349144885446,24,0.14,55,-1.6989466701577367,-0.6187949860790943,-0.5701017016239249,-0.8333688436339016,0.09,NA
SYR,2013,158,3,EMR,2185,2739,0.7977364001460387,23,0.14,56,-1.4009588499021106,-0.6246098303015231,-0.5701017016239249,-0.7678617182182345,0.1,NA
SYR,2014,158,3,EMR,2357,3390,0.6952802359882005,31,0.15,56,-1.1029710296464843,-0.5780910765220932,-0.569868835129092,-0.7678617182182345,0.1,NA
SYR,2015,158,3,EMR,2637,2908,0.9068088033012379,26,0.14,57,-0.8049832093908581,-0.6071652976342369,-0.5701017016239249,-0.7023545928025672,0.1,NA
SYR,2016,158,3,EMR,2875,3191,0.9009714822939517,27,0.14,58,-0.5069953891352319,-0.6013504534118082,-0.5701017016239249,-0.6368474673869,0.1,NA
SYR,2017,158,3,EMR,2450,2845,0.8611599297012302,24,0.14,60,-0.20900756887960567,-0.6187949860790943,-0.5701017016239249,-0.5058332165555656,0.1,NA
SYR,2018,158,3,EMR,2395,2685,0.8919925512104283,22,0.14,60,0.08898025137602054,-0.6304246745239518,-0.5701017016239249,-0.5058332165555656,0.1,NA
SYR,2019,158,3,EMR,2380,2681,0.8877284595300261,21,0.14,61,0.38696807163164676,-0.6362395187463805,-0.5701017016239249,-0.44032609113989835,0.1,NA
SYR,2020,158,3,EMR,2390,2639,0.9056460780598712,20,0.14,62,0.684955891887273,-0.6420543629688092,-0.5701017016239249,-0.3748189657242311,0.1,1
SYR,2021,158,3,EMR,3143,3290,0.9553191489361702,24,0.14,62,0.9829437121428992,-0.6187949860790943,-0.5701017016239249,-0.3748189657242311,0.1,1
SYR,2022,158,3,EMR,2846,3068,0.9276401564537158,22,0.14,62,1.2809315323985255,-0.6304246745239518,-0.5701017016239249,-0.3748189657242311,0.1,1
TJK,2012,162,4,EUR,4845,5811,0.8337635518843572,147,11,55,-1.6989466701577367,0.09643085327963881,-0.31720868823536247,-0.8333688436339016,1.4,NA
TJK,2013,162,4,EUR,4619,5263,0.8776363290898727,135,11,50,-1.4009588499021106,0.026652722610494114,-0.31720868823536247,-1.1609044707122378,2.1,NA
TJK,2014,162,4,EUR,4606,5149,0.8945426296368227,122,11,56,-1.1029710296464843,-0.04894025228107931,-0.31720868823536247,-0.7678617182182345,2.8,NA
TJK,2015,162,4,EUR,4734,5298,0.8935447338618346,111,10,61,-0.8049832093908581,-0.11290353872779528,-0.3404953377186555,-0.44032609113989835,2.7,NA
TJK,2016,162,4,EUR,4751,5324,0.892374154770849,102,9.9,66,-0.5069953891352319,-0.1652371367296538,-0.3428240026669848,-0.11279046406156223,3.4,NA
TJK,2017,162,4,EUR,4789,5259,0.9106293972238068,94,9.5,69,-0.20900756887960567,-0.21175589050908358,-0.352138662460302,0.08373091218543942,3.7,NA
TJK,2018,162,4,EUR,4452,4995,0.8912912912912913,86,9.2,71,0.08898025137602054,-0.2582746442885134,-0.35912465730529,0.21474516301677388,4.1,NA
TJK,2019,162,4,EUR,4643,5114,0.9078998826750098,80,8.5,76,0.38696807163164676,-0.29316370962308574,-0.3754253119435951,0.54228079009511,3,NA
TJK,2020,162,4,EUR,3332,3646,0.913878222709819,77,8.5,55,0.684955891887273,-0.3106082422903719,-0.3754253119435951,-0.8333688436339016,2.9,1
TJK,2021,162,4,EUR,3347,3635,0.9207702888583219,76,8.9,55,0.9829437121428992,-0.31642308651280066,-0.3661106521502778,-0.8333688436339016,2.9,1
TJK,2022,162,4,EUR,3497,3809,0.9180887372013652,77,8.8,55,1.2809315323985255,-0.3106082422903719,-0.36843931709860717,-0.8333688436339016,2.6,1
TJK,2023,162,4,EUR,3689,3959,0.931800959838343,76,8.2,56,1.5789193526541516,-0.31642308651280066,-0.382411306788583,-0.7678617182182345,3,1
THA,2012,161,5,SEA,47369,58185,0.814110165850305,172,24,50,-1.6989466701577367,0.2418019588403569,-0.014482244952552814,-1.1609044707122378,13,NA
THA,2013,161,5,SEA,53602,65867,0.8137914281810315,170,24,53,-1.4009588499021106,0.23017227039549948,-0.014482244952552814,-0.9643830944652361,15,NA
THA,2014,161,5,SEA,47256,58774,0.8040289924116105,167,23,58,-1.1029710296464843,0.2127277377282133,-0.037768894435845864,-0.6368474673869,13,NA
THA,2015,161,5,SEA,47011,59399,0.7914443004090977,163,23,54,-0.8049832093908581,0.1894683608384984,-0.037768894435845864,-0.8988759690495689,13,NA
THA,2016,161,5,SEA,56456,68146,0.8284565491738326,160,20,62,-0.5069953891352319,0.17202382817121223,-0.10762884288572501,-0.3748189657242311,11,NA
THA,2017,161,5,SEA,67492,80160,0.8419660678642714,156,19,72,-0.20900756887960567,0.14876445128149732,-0.13091549236901806,0.2802522884324411,11,NA
THA,2018,161,5,SEA,72445,85029,0.8520034341224758,153,17,78,0.08898025137602054,0.13131991861421116,-0.17748879133560416,0.6732950409264444,10,NA
THA,2019,161,5,SEA,74021,87083,0.8500051674838947,150,17,82,0.38696807163164676,0.11387538594692498,-0.17748879133560416,0.9353235425891133,10,NA
THA,2020,161,5,SEA,71435,85837,0.83221687617228,144,16,83,0.684955891887273,0.07898632061235264,-0.2007754408188972,1.0008306680047805,9.2,1
THA,2021,161,5,SEA,60765,71488,0.8500027976723367,143,17,70,0.9829437121428992,0.07317147638992391,-0.17748879133560416,0.14923803760110665,9,0
THA,2022,161,5,SEA,58253,72274,0.8060021584525555,148,18,68,1.2809315323985255,0.10224569750206754,-0.1542021418523111,0.018223786769772203,8.7,0
THA,2023,161,5,SEA,65531,80209,0.817003079454924,149,16,75,1.5789193526541516,0.10806054172449625,-0.2007754408188972,0.47677366467944277,8,1
TLS,2013,164,5,SEA,3120,3718,0.8391608391608392,530,98,61,-1.4009588499021106,2.3235161904698405,1.708729816811133,-0.44032609113989835,0.04,NA
TLS,2014,164,5,SEA,3056,3657,0.8356576428766749,483,84,64,-1.1029710296464843,2.0502185120156904,1.3827167240450302,-0.24380471489289668,0.04,NA
TLS,2015,164,5,SEA,1435,1650,0.8696969696969697,437,78,63,-0.8049832093908581,1.782735677783969,1.2429968271452718,-0.3093118403085639,0.86,NA
TLS,2016,164,5,SEA,3297,3718,0.8867670790747714,403,57,73,-0.5069953891352319,1.5850309742213924,0.7539771879961179,0.3457594138481083,1.7,NA
TLS,2017,164,5,SEA,3058,3470,0.8812680115273775,384,55,72,-0.20900756887960567,1.4745489339952464,0.7074038890295317,0.2802522884324411,0.91,NA
TLS,2018,164,5,SEA,3337,3782,0.8823373876255949,374,43,79,0.08898025137602054,1.4164004917709592,0.4279640952300151,0.7388021663421116,1.2,NA
TLS,2019,164,5,SEA,3701,4050,0.9138271604938272,373,36,83,0.38696807163164676,1.4105856475485306,0.26495754884696376,1.0008306680047805,0.92,NA
TLS,2020,164,5,SEA,2944,3225,0.9128682170542636,381,67,64,0.684955891887273,1.4571044013279604,0.9868436828290483,-0.24380471489289668,1.5,1
TLS,2021,164,5,SEA,2953,3193,0.9248355778264955,398,77,59,0.9829437121428992,1.5559567531092486,1.219710177661979,-0.5713403419712327,1,1
TLS,2022,164,5,SEA,4920,5249,0.9373213945513431,422,28,91,1.2809315323985255,1.695513014447538,0.07866435298061938,1.5248876713301183,0.71,1
TLS,2023,164,5,SEA,5619,6027,0.9323046291687407,455,22,96,1.5789193526541516,1.887402873787686,-0.061055543919138915,1.8524232984084543,0.91,1
TGO,2013,160,1,AFR,2326,2644,0.8797276853252648,72,19,50,-1.4009588499021106,-0.3396824634025155,-0.13091549236901806,-1.1609044707122378,20,NA
TGO,2017,160,1,AFR,2091,2551,0.8196785574284594,54,12,58,-0.20900756887960567,-0.44434965940623256,-0.2939220387520694,-0.6368474673869,18,NA
TGO,2018,160,1,AFR,1948,2413,0.807293825113966,51,12,57,0.08898025137602054,-0.46179419207351874,-0.2939220387520694,-0.7023545928025672,17,NA
TGO,2019,160,1,AFR,2236,2576,0.8680124223602484,49,10,62,0.38696807163164676,-0.4734238805183762,-0.3404953377186555,-0.3748189657242311,16,NA
TGO,2020,160,1,AFR,1988,2312,0.8598615916955017,48,11,56,0.684955891887273,-0.4792387247408049,-0.31720868823536247,-0.7678617182182345,17,1
TGO,2021,160,1,AFR,2112,2420,0.8727272727272727,47,10,59,0.9829437121428992,-0.48505356896323365,-0.3404953377186555,-0.5713403419712327,13,1
TGO,2022,160,1,AFR,2602,3041,0.8556395922393949,47,7.4,72,1.2809315323985255,-0.48505356896323365,-0.40104062637521737,0.2802522884324411,13,1
TGO,2023,160,1,AFR,2613,3065,0.8525285481239804,47,7.8,71,1.5789193526541516,-0.48505356896323365,-0.3917259665819002,0.21474516301677388,13,1
TTO,2012,165,2,AMR,176,278,0.6330935251798561,27,3.2,72,-1.6989466701577367,-0.6013504534118082,-0.49884455420504825,0.2802522884324411,26,NA
TTO,2013,165,2,AMR,156,250,0.624,24,2.9,74,-1.4009588499021106,-0.6187949860790943,-0.5058305490500362,0.41126653926377554,22,NA
TTO,2014,165,2,AMR,160,251,0.6374501992031872,24,3,75,-1.1029710296464843,-0.6187949860790943,-0.5035018841017068,0.47677366467944277,25,NA
TTO,2015,165,2,AMR,124,196,0.6326530612244898,18,2.2,76,-0.8049832093908581,-0.6536840514136667,-0.5221312036883413,0.54228079009511,16,NA
TTO,2016,165,2,AMR,161,214,0.7523364485981309,20,2.5,76,-0.5069953891352319,-0.6420543629688092,-0.5151452088433534,0.54228079009511,21,NA
TTO,2017,165,2,AMR,133,200,0.665,18,2,76,-0.20900756887960567,-0.6536840514136667,-0.5267885335849999,0.54228079009511,12,NA
TTO,2018,165,2,AMR,163,253,0.6442687747035574,23,2.3,76,0.08898025137602054,-0.6246098303015231,-0.5198025387400119,0.54228079009511,15,NA
TTO,2019,165,2,AMR,132,217,0.6082949308755761,19,2.3,76,0.38696807163164676,-0.647869207191238,-0.5198025387400119,0.54228079009511,16,NA
TTO,2020,165,2,AMR,153,220,0.6954545454545454,20,2.3,75,0.684955891887273,-0.6420543629688092,-0.5198025387400119,0.47677366467944277,16,1
TTO,2021,165,2,AMR,120,166,0.7228915662650602,15,1.9,74,0.9829437121428992,-0.6711285840809529,-0.5291171985333293,0.41126653926377554,11,1
TTO,2022,165,2,AMR,173,243,0.7119341563786008,22,2.2,74,1.2809315323985255,-0.6304246745239518,-0.5221312036883413,0.41126653926377554,12,1
TTO,2023,165,2,AMR,182,276,0.6594202898550725,25,2.8,74,1.5789193526541516,-0.6129801418566656,-0.5081592139983654,0.41126653926377554,20,1
TUN,2013,166,3,EMR,2749,3032,0.9066622691292876,46,1.6,59,-1.4009588499021106,-0.4908684131856624,-0.5361031933783171,-0.5713403419712327,0.83,NA
